id,title,description,price,sale_price,availability,condition,image_link,link,brand,google_product_category
198,Light Grey Butterfly Design 3+1+1 Sofa,"The Butterfly Sofa is a unique and stylish furniture piece that features a distinctive design inspired by the beautiful and delicate wings of a butterfly. It typically has a sleek and modern look with gracefully curved lines that resemble butterfly wings. The sofa is designed to be both aesthetically pleasing and comfortable, making it a stylish addition to any modern living space. Its innovative design sets it apart from traditional sofas, adding a touch of elegance and sophistication to the room.",56000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748026432/20250523_215204_egpxfk.jpg,https://bobbyfurniturekenya.com/product/198,Generic,Living Room - Couches in set
110,6-Seater Black Oval Dining Table Set,"This 6-seater black oval dining table set features a sleek modern design perfect for both compact and spacious dining areas. The matte-black oval tabletop is supported by a sturdy ribbed pedestal base, creating a bold and elegant centerpiece. The set includes six cushioned dining chairs upholstered in soft light-grey velvet, paired with strong black wooden frames for both comfort and durability. Ideal for modern homes, apartments, restaurants, or office dining spaces, this set offers a refined blend of style and practicality.",75000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768919006/20251125_152737_lxdupr.jpg,https://bobbyfurniturekenya.com/product/110,Generic,Dining Room
194,Bamboo Nevy Blue 3 seater,"Bring elegance and comfort into your home with the Nairobi Luxe 3-Seater Sofa. Handcrafted for durability and designed for style, this sofa features deep seating, firm yet soft cushions, and a timeless silhouette that fits any modern or traditional living room. The smooth fabric finish is both breathable and easy to maintain, making it perfect for family use or formal spaces.
",36000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748024995/20250523_212443_hmxqxu.jpg,https://bobbyfurniturekenya.com/product/194,Generic,Living Room - Sofas
207,"3 Seater Terry Siesta ","Bring elegance and comfort into your home with the Nairobi Luxe 3-Seater Sofa. Handcrafted for durability and designed for style, this sofa features deep seating, firm yet soft cushions, and a timeless silhouette that fits any modern or traditional living room. The smooth fabric finish is both breathable and easy to maintain, making it perfect for family use or formal spaces.

Key Features:

Seats 3 adults comfortably

Strong, termite-resistant wooden frame

Removable, washable cushion covers

Available in multiple colors",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748029338/20250523_224154_ymjti8.jpg,https://bobbyfurniturekenya.com/product/207,Generic,Living Room - Sofas
182,"6by6 Extended Bed With Golden Detailing ","Upgrade your sleeping space with our exclusive range of upholstered beds, where comfort meets modern elegance. This collection features beautifully crafted pieces, including deep royal blue velvet beds for a bold, luxurious look and soft beige options accented with gold finishes for a touch of class.

Each bed is designed with attention to detail—high, padded headboards offer excellent back support and add a dramatic focal point to your room, while the sturdy wooden bases ensure lasting strength and stability. Whether you're drawn to minimalist lines or rich textures, there's a design to match your unique taste.

Features:

Eye-catching upholstery in rich velvet and smooth leatherette

Stylish headboard designs: vertical panels, gold accents, and soft curves

Strong hardwood frames for long-term durability

Suitable for all bedroom themes: modern, contemporary, or classic

Custom sizing and color options available
",60000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748013509/20250523_181600_ppeej8.jpg,https://bobbyfurniturekenya.com/product/182,Generic,Bedroom - Headboards
181,5by6 Nior Diamond Bed without lights,"Elevate your bedroom with the unmatched elegance of the Nior Diamond Bed — where bold design meets timeless luxury. Crafted with precision, this bed features a stunning diamond-tufted headboard and footboard, accented with subtle gold trims that add a rich, modern flair. The geometric layout and plush upholstery not only enhance visual appeal but also provide supreme comfort and support.

Whether you're redesigning your master suite or furnishing a luxury space, the Luxe Diamond Panel Bed is the perfect centerpiece to make a bold, stylish statement.

Features:

Elegant diamond-tufted upholstery with gold accenting

High, padded headboard for added presence and comfort

Sturdy, durable frame construction

Perfect for contemporary and luxury interiors
",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748012703/20250523_180146_dhhsvo.jpg,https://bobbyfurniturekenya.com/product/181,Generic,Bedroom - Headboards
205,"Mwendo Pole 7 Seater ","Mwendo Pole is an expensive and elegant addition to any living space, designed to bring both comfort and sophistication. Its generous proportions and modular layout allow for a harmonious blend of style and functionality. With its extended frame, well-cushioned surfaces, and thoughtfully positioned armrests, it offers ample room for gatherings or quiet relaxation. The refined upholstery and sturdy construction make it a timeless centerpiece, perfect for hosting guests or enjoying everyday moments with family.

",105000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748029337/20250523_224115_oli7m4.jpg,https://bobbyfurniturekenya.com/product/205,Generic,Living Room - Couches in set
202,"Casa Luxe 5 Seater With Corduroy fabric ","A 5-seater 3+2 coach is a spacious and stylish piece of furniture designed to comfortably accommodate multiple people. It typically features two separate sections—one larger and one slightly smaller—creating a balanced layout that enhances both comfort and aesthetics. Upholstered in quality fabric or leather, it often comes with plush backrests, supportive armrests, and a sturdy frame. Ideal for living rooms, it blends functionality with design, making it a centerpiece for relaxation, conversation, or entertainment.

",58000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748028351/20250523_222508_xefs91.jpg,https://bobbyfurniturekenya.com/product/202,Generic,Living Room - Couches in set
201,"Raha Seat 5 Seater ","A 5-seater 3+2 coach is a spacious and stylish piece of furniture designed to comfortably accommodate multiple people. It typically features two separate sections—one larger and one slightly smaller—creating a balanced layout that enhances both comfort and aesthetics. Upholstered in quality fabric or leather, it often comes with plush backrests, supportive armrests, and a sturdy frame. Ideal for living rooms, it blends functionality with design, making it a centerpiece for relaxation, conversation, or entertainment.

",52000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748028007/20250523_221923_loz3cm.jpg,https://bobbyfurniturekenya.com/product/201,Generic,Living Room - Couches in set
206,"Terry Siesta 5 Seater ","Terry Siesta is an elegant addition to any living space, designed to bring both comfort and sophistication. Its generous proportions and modular layout allow for a harmonious blend of style and functionality. With its extended frame, well-cushioned surfaces, and thoughtfully positioned armrests, it offers ample room for gatherings or quiet relaxation. The refined upholstery and sturdy construction make it a timeless centerpiece, perfect for hosting guests or enjoying everyday moments with family.

",68000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748029337/20250523_224140_wimgos.jpg,https://bobbyfurniturekenya.com/product/206,Generic,Living Room - Couches in set
204,Terry Seat 7 Seater Charcoal Dark,"Terry Sofa is an expansive and elegant addition to any living space, designed to bring both comfort and sophistication. Its generous proportions and modular layout allow for a harmonious blend of style and functionality. With its extended frame, well-cushioned surfaces, and thoughtfully positioned armrests, it offers ample room for gatherings or quiet relaxation. The refined upholstery and sturdy construction make it a timeless centerpiece, perfect for hosting guests or enjoying everyday moments with family.

",85000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748029060/20250523_223654_ugp4i1.jpg,https://bobbyfurniturekenya.com/product/204,Generic,Living Room - Couches in set
211,"Bobby Classic 5 Seater ","A 5-seater 3+2 coach is a spacious and stylish piece of furniture designed to comfortably accommodate multiple people. It typically features two separate sections—one larger and one slightly smaller—creating a balanced layout that enhances both comfort and aesthetics. Upholstered in quality fabric or leather, it often comes with plush backrests, supportive armrests, and a sturdy frame. Ideal for living rooms, it blends functionality with design, making it a centerpiece for relaxation, conversation, or entertainment.

",54000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748030050/20250523_225317_qjs9l5.jpg,https://bobbyfurniturekenya.com/product/211,Generic,Living Room - Couches in set
215,"Light Brown 6 Seater ","The Light Brown L-shaped coach is a modern and versatile centerpiece crafted to maximize space and comfort. Its angular design fits seamlessly into corners, creating an open and inviting layout ideal for both intimate settings and larger gatherings. With extended lounging space and a cohesive structure, it offers a perfect blend of form and function. The clean lines, supportive cushions, and elegant upholstery make it a stylish addition to any contemporary living area, enhancing both comfort and visual appeal.

",52000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748033470/20250523_235045_b4kaja.jpg,https://bobbyfurniturekenya.com/product/215,Generic,Living Room - Sectional Sofas
